RD_LOG_ID_R,SEGMENT_ID_R,FULL_NAME_R,road_class,RUCODE,LENGTH,setting,LENGTH_R,distance,sidewalk_right,sidewalk_left,shoulder_right,shoulder_left,standard_sidewalk,standard_shoulder,score_left,score_right,score,the_score,the_length,w_score,interpretation
44170,2626,HINKLEY RD SE,Local Access,1,3063,Rural,3063,3062,NA,NA,2,2,NA,3,1,1,2,2,3062,6124,Poor
30509,5931,LONG LAKE RD SE,Minor Arterial,2,1436,Urban,1436,1434,NA,NA,3,3,6,NA,1,1,2,2,1434,2868,Poor
32309,4385,BANNER RD SE,Major Collector,1,2737,Rural,2737,2737,NA,NA,8,6,NA,6,5,5,10,10,2737,27370,Good
41070,3492,GREENDALE DR SE,Local Access,2,167,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,167,0,Nothing
42910,9103,JACKSON AVE SE,Minor Arterial,2,668,Urban,668,107,NA,NA,3,3,6,NA,1,1,2,2,107,214,Poor
42910,9103,JACKSON AVE SE,Minor Arterial,2,668,Urban,668,560,NA,NA,3,3,6,NA,1,1,2,2,560,1120,Poor
43936,15360,KELOWNA PL SE,Local Access,2,745,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,745,0,Nothing
54770,6858,FISCHER PARK AVE NE,Local Access,2,494,Urban,494,124,3,NA,NA,NA,5,NA,0,1,1,1,124,124,Poor
50985,6984,NE HELM ST,Local Access,2,554,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,554,0,Nothing
80192,6201,NE WILLIAM ROGERS RD,Local Access,1,214,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,214,0,Nothing
53005,12889,NE FRANKLIN ST,Local Access,2,236,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,236,0,Nothing
51810,5977,OLYMPUS DR NE,Local Access,2,332,Urban,332,331,NA,NA,3,3,5,NA,1,1,2,2,331,662,Poor
52935,6519,FOREST DR NE,Local Access,2,355,Urban,355,185,NA,3,NA,NA,5,NA,1,0,1,1,185,185,Poor
51810,7971,OLYMPUS DR NE,Local Access,2,1123,Urban,1123,1123,NA,NA,3,3,5,NA,1,1,2,2,1123,2246,Poor
51940,6874,NE 30TH ST,Local Access,2,729,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,729,0,Nothing
52510,6662,VIEWCREST DR NE,Local Access,2,331,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,331,0,Nothing
50820,113,GREENWOOD DR NE,Local Access,2,491,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,491,0,Nothing
54220,6052,NE CLEMENS ST,Local Access,2,129,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,129,0,Nothing
52510,5199,VIEWCREST DR NE,Local Access,2,479,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,479,0,Nothing
54460,5635,NE CALHOUN ST,Local Access,2,484,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,484,0,Nothing
54030,4614,HARBEL DR NE,Local Access,2,358,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,358,0,Nothing
52390,3945,NE MAPLE VALLEY RD,Local Access,2,493,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,493,0,Nothing
50985,2325,NE HELM ST,Local Access,2,258,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,258,0,Nothing
50980,3305,NE FRUITLAND ST,Local Access,2,313,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,313,0,Nothing
51810,7617,OLYMPUS DR NE,Local Access,2,201,Urban,201,201,NA,NA,3,3,5,NA,1,1,2,2,201,402,Poor
51810,9319,OLYMPUS DR NE,Local Access,2,118,Urban,118,118,NA,NA,3,3,5,NA,1,1,2,2,118,236,Poor
54060,3271,NE CADY ST,Local Access,2,633,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,633,0,Nothing
54150,4818,FOREST DR NE,Local Access,2,302,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,302,0,Nothing
54150,3026,FOREST DR NE,Local Access,2,273,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,273,0,Nothing
53000,3085,NE FRANKLIN ST,Local Access,2,481,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,481,0,Nothing
53970,3966,PETERSVILLE RD NE,Major Collector,2,542,Urban,542,542,NA,NA,3,NA,6,NA,0,1,1,1,542,542,Poor
43936,15361,KELOWNA PL SE,Local Access,2,104,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,104,0,Nothing
46550,6742,E DAKOTA ST,Local Access,1,643,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,643,0,Nothing
30890,1708,PIONEER WAY SE,Local Access,1,1312,Rural,1312,1303,NA,NA,3,2,NA,3,1,5,6,6,1303,7818,Adequate
47910,15117,OPDAL RD E,Local Access,1,1317,Rural,1317,1307,NA,NA,1,1,NA,3,1,1,2,2,1307,2614,Poor
30760,1858,SE ALPINE WAY,Local Access,1,724,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,724,0,Nothing
32519,1778,CRESCENT VALLEY RD SE,Major Collector,1,1402,Rural,1402,905,NA,NA,2,NA,NA,6,0,1,1,1,905,905,Poor
32519,1778,CRESCENT VALLEY RD SE,Major Collector,1,1402,Rural,1402,6,NA,NA,2,2,NA,6,1,1,2,2,6,12,Poor
32519,1778,CRESCENT VALLEY RD SE,Major Collector,1,1402,Rural,1402,489,NA,NA,2,2,NA,6,1,1,2,2,489,978,Poor
32519,1778,CRESCENT VALLEY RD SE,Major Collector,1,1402,Rural,1402,904,NA,NA,NA,2,NA,6,1,0,1,1,904,904,Poor
32309,2248,BANNER RD SE,Major Collector,1,464,Rural,464,464,NA,NA,8,6,NA,6,5,5,10,10,464,4640,Good
47550,10484,E SACCO LN,Local Access,2,620,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,620,0,Nothing
45390,4444,OLYMPIC CT SE,Local Access,1,653,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,653,0,Nothing
30509,824,LONG LAKE RD SE,Minor Arterial,2,1756,Urban,1756,1753,NA,NA,3,3,6,NA,1,1,2,2,1753,3506,Poor
30509,824,LONG LAKE RD SE,Minor Arterial,2,1756,Urban,1756,2,NA,NA,3,3,6,NA,1,1,2,2,2,4,Poor
31130,538,DEFIANCE DR SE,Local Access,1,337,Rural,337,337,NA,NA,5,4,NA,3,5,5,10,10,337,3370,Good
31130,13901,DEFIANCE DR SE,Local Access,1,288,Rural,288,269,NA,NA,5,4,NA,3,5,5,10,10,269,2690,Good
45720,14352,ASPEN ST SE,Local Access,2,1652,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1652,0,Nothing
42910,14540,JACKSON AVE SE,Minor Arterial,2,662,Urban,662,662,NA,NA,3,3,6,NA,1,1,2,2,662,1324,Poor
32519,1938,CRESCENT VALLEY RD SE,Major Collector,1,2244,Rural,2244,2237,NA,NA,2,2,NA,6,1,1,2,2,2237,4474,Poor
32519,1938,CRESCENT VALLEY RD SE,Major Collector,1,2244,Rural,2244,6,NA,NA,2,2,NA,6,1,1,2,2,6,12,Poor
41570,466,LINCOLN AVE SE,Major Collector,2,1041,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1041,0,Nothing
41450,9297,MCKINLEY PL SE,Local Access,2,810,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,810,0,Nothing
41450,7360,MCKINLEY PL SE,Local Access,2,374,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,374,0,Nothing
44350,644,CALIFORNIA AVE SE,Local Access,1,1352,Rural,1352,5,NA,NA,1,1,NA,3,1,1,2,2,5,10,Poor
44350,644,CALIFORNIA AVE SE,Local Access,1,1352,Rural,1352,1347,NA,NA,1,1,NA,3,1,1,2,2,1347,2694,Poor
42710,4647,HIGGINS RD SE,Local Access,2,331,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,331,0,Nothing
43443,9410,LANCASHIRE CT SE,Local Access,2,419,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,419,0,Nothing
54220,4017,NE CLEMENS ST,Local Access,2,502,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,502,0,Nothing
51945,1072,RIDGEVIEW DR NE,Local Access,2,948,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,948,0,Nothing
52520,2195,NE ISLAND VIEW DR,Local Access,2,166,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,166,0,Nothing
51810,2421,OLYMPUS DR NE,Local Access,2,187,Urban,187,179,NA,NA,3,3,5,NA,1,1,2,2,179,358,Poor
51860,10932,NE BARNETT ST,Local Access,2,468,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,468,0,Nothing
56850,2728,OLSON RD NW,Local Access,2,289,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,289,0,Nothing
50985,1869,NE HELM ST,Local Access,2,524,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,524,0,Nothing
50090,448,TRENTON AVE NE,Local Access,2,128,Urban,128,128,NA,NA,2,2,5,NA,1,1,2,2,128,256,Poor
52820,2233,NE BELLPARK DR,Local Access,2,654,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,654,0,Nothing
78890,3009,FALKNER RD NE,Local Access,1,104,Rural,104,104,NA,NA,4,2,NA,3,1,5,6,6,104,624,Adequate
33756,2407,HARLAND LN SE,Local Access,1,621,Rural,621,618,NA,NA,5,5,NA,3,5,5,10,10,618,6180,Good
51940,2763,NE 30TH ST,Local Access,2,199,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,199,0,Nothing
50090,1244,TRENTON AVE NE,Local Access,2,572,Urban,572,9,NA,NA,2,2,5,NA,1,1,2,2,9,18,Poor
51810,1095,OLYMPUS DR NE,Local Access,2,235,Urban,235,4,NA,NA,3,3,5,NA,1,1,2,2,4,8,Poor
51810,1095,OLYMPUS DR NE,Local Access,2,235,Urban,235,231,NA,NA,3,3,5,NA,1,1,2,2,231,462,Poor
53000,2013,NE FRANKLIN ST,Local Access,2,840,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,840,0,Nothing
54280,793,NE WINDERMERE DR,Local Access,2,523,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,523,0,Nothing
52935,717,FOREST DR NE,Local Access,2,267,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,267,0,Nothing
54670,751,FIR DR NE,Local Access,2,436,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,436,0,Nothing
52210,3027,NIPSIC AVE NE,Local Access,2,826,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,826,0,Nothing
54080,12504,NE IVY RD,Local Access,2,333,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,333,0,Nothing
54675,401,NE PARTRIDGE HOLLOW RD,Local Access,2,1008,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1008,0,Nothing
54670,7391,FIR DR NE,Local Access,2,509,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,509,0,Nothing
54760,7528,NE MELISSA PL,Local Access,2,136,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,136,0,Nothing
44130,7080,WOODS RD SE,Major Collector,1,2610,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2610,0,Nothing
42009,8487,OLNEY AVE E,Major Collector,2,305,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,305,0,Nothing
44350,61,CALIFORNIA AVE SE,Major Collector,1,334,Rural,334,334,NA,NA,1,1,NA,6,1,1,2,2,334,668,Poor
41570,2480,LINCOLN AVE SE,Major Collector,2,529,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,529,0,Nothing
46874,4560,TIDEPOOL PL E,Local Access,2,720,Urban,720,707,NA,NA,2,2,5,NA,1,1,2,2,707,1414,Poor
47680,8325,E COLLINS RD,Local Access,2,665,Urban,665,625,NA,NA,3,3,5,NA,1,1,2,2,625,1250,Poor
45720,14339,ASPEN ST SE,Local Access,2,508,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,508,0,Nothing
45720,3665,ASPEN ST SE,Local Access,2,585,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,585,0,Nothing
47250,14880,ALASKA AVE SE,Major Collector,1,840,Rural,840,840,NA,NA,3,3,NA,6,1,1,2,2,840,1680,Poor
47250,846,ALASKA AVE SE,Major Collector,1,159,Rural,159,159,NA,NA,3,3,NA,6,1,1,2,2,159,318,Poor
47210,4786,NEBRASKA ST SE,Local Access,1,311,Rural,311,311,NA,NA,2,2,NA,3,1,1,2,2,311,622,Poor
49010,15232,SPRING ST E,Local Access,1,43,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,43,0,Nothing
42009,5273,OLNEY AVE E,Major Collector,2,433,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,433,0,Nothing
47750,10441,E HILLCREST DR,Local Access,1,660,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,660,0,Nothing
49100,7378,E FIR ST,Local Access,1,645,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,645,0,Nothing
31120,2001,SE PRESTON LN,Local Access,1,312,Rural,312,308,NA,NA,5,5,NA,3,5,5,10,10,308,3080,Good
30690,10876,MARIANNE LN SE,Local Access,1,197,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,197,0,Nothing
33350,4170,PHILLIPS RD SE,Local Access,2,279,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,279,0,Nothing
49435,3562,E MAIN ST,Major Collector,1,243,Rural,243,116,5,NA,NA,NA,NA,6,0,5,5,5,116,580,Adequate
49330,1521,1ST AVE E,Local Access,1,315,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,315,0,Nothing
49270,1286,2ND AVE E,Local Access,1,901,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,901,0,Nothing
47250,1045,ALASKA AVE E,Local Access,1,328,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,328,0,Nothing
50010,1355,JACOBSEN BLVD NE,Local Access,2,1023,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1023,0,Nothing
52630,12319,CLASSIC AVE NE,Local Access,2,1396,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1396,0,Nothing
54390,10029,OLYMPUS DR NE,Local Access,2,301,Urban,301,301,NA,NA,3,3,5,NA,1,1,2,2,301,602,Poor
54390,10278,OLYMPUS DR NE,Local Access,2,284,Urban,284,281,NA,NA,3,3,5,NA,1,1,2,2,281,562,Poor
50810,13313,NE BONAIR PL,Local Access,2,243,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,243,0,Nothing
51940,9,NE 30TH ST,Local Access,2,668,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,668,0,Nothing
50915,14986,ILLAHEE RD NE,Minor Arterial,2,441,Urban,441,441,NA,NA,2,2,6,NA,1,1,2,2,441,882,Poor
56560,5605,NE JOHN CARLSON RD,Major Collector,2,303,Urban,303,303,NA,NA,5,5,6,NA,1,1,2,2,303,606,Poor
51940,273,NE 30TH ST,Local Access,2,821,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,821,0,Nothing
52660,10674,NE RIDGEVIEW PL,Local Access,2,212,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,212,0,Nothing
57001,5827,TOWNE RD NE,Local Access,2,322,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,322,0,Nothing
74660,8032,NE GUNDERSON RD,Major Collector,1,252,Rural,252,145,NA,NA,4,7,NA,6,5,3,8,8,145,1160,Adequate
74660,8032,NE GUNDERSON RD,Major Collector,1,252,Rural,252,107,NA,NA,4,7,NA,6,5,3,8,8,107,856,Adequate
51860,13052,NE BARNETT ST,Local Access,2,159,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,159,0,Nothing
50915,12646,ILLAHEE RD NE,Minor Arterial,2,1278,Urban,1278,1278,NA,NA,2,2,6,NA,1,1,2,2,1278,2556,Poor
50915,8331,ILLAHEE RD NE,Minor Arterial,2,722,Urban,722,722,NA,NA,2,2,6,NA,1,1,2,2,722,1444,Poor
54750,7370,PINE AVE NE,Local Access,2,918,Urban,918,897,NA,NA,2,2,5,NA,1,1,2,2,897,1794,Poor
54220,11246,NE CLEMENS ST,Local Access,2,246,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,246,0,Nothing
54750,4664,PINE AVE NE,Local Access,2,803,Urban,803,803,NA,NA,2,2,5,NA,1,1,2,2,803,1606,Poor
56566,10883,HOOGENRAAD PL NE,Local Access,2,210,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,210,0,Nothing
50909,3664,PERRY AVE NE,Minor Arterial,2,629,Urban,629,629,NA,NA,4,4,6,NA,1,1,2,2,629,1258,Poor
52935,386,FOREST DR NE,Local Access,2,176,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,176,0,Nothing
52935,6661,FOREST DR NE,Local Access,2,962,Urban,962,706,NA,NA,2,2,5,NA,1,1,2,2,706,1412,Poor
50815,10197,SPRING ST NE,Local Access,2,337,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,337,0,Nothing
43809,9360,MADRONE AVE E,Major Collector,1,1077,Rural,1077,1007,5,NA,NA,NA,NA,6,0,5,5,5,1007,5035,Adequate
49520,14180,E LEIGHTON AVE,Local Access,1,326,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,326,0,Nothing
49525,7722,E SPRING HILL RD,Local Access,1,947,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,947,0,Nothing
32519,201,CRESCENT VALLEY RD SE,Major Collector,1,1552,Rural,1552,1552,NA,NA,2,2,NA,6,1,1,2,2,1552,3104,Poor
43370,2933,PINE TREE DR SE,Local Access,2,303,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,303,0,Nothing
44200,5163,GARFIELD AVE SE,Local Access,1,829,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,829,0,Nothing
42050,4978,SE HORSTMAN RD,Local Access,2,536,Urban,536,536,NA,NA,1,1,5,NA,1,1,2,2,536,1072,Poor
42009,3756,OLNEY AVE E,Major Collector,2,383,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,383,0,Nothing
43580,3659,RED SPRUCE DR SE,Local Access,2,470,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,470,0,Nothing
44350,3215,CALIFORNIA AVE SE,Major Collector,1,356,Rural,356,356,NA,NA,1,1,NA,6,1,1,2,2,356,712,Poor
44350,1482,CALIFORNIA AVE SE,Major Collector,1,328,Rural,328,328,NA,NA,1,1,NA,6,1,1,2,2,328,656,Poor
41070,1511,GREENDALE DR SE,Local Access,2,129,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,129,0,Nothing
47250,349,ALASKA AVE E,Local Access,1,526,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,526,0,Nothing
47250,10721,ALASKA AVE E,Local Access,1,222,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,222,0,Nothing
48090,672,FARMER DELL RD E,Local Access,1,554,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,554,0,Nothing
44130,13026,WOODS RD E,Major Collector,1,1928,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1928,0,Nothing
47250,7245,ALASKA AVE E,Local Access,1,770,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,770,0,Nothing
41409,6752,OLYMPIAD DR SE,Local Access,1,308,Rural,308,308,NA,NA,1,1,NA,3,1,1,2,2,308,616,Poor
46820,5863,SE LOVELL ST,Local Access,2,707,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,707,0,Nothing
46890,7178,WARNER AVE SE,Local Access,2,149,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,149,0,Nothing
46890,12923,WARNER AVE SE,Local Access,2,408,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,408,0,Nothing
47250,1647,ALASKA AVE E,Local Access,1,435,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,435,0,Nothing
49430,706,COLCHESTER DR SE,Minor Arterial,1,200,Rural,200,200,NA,NA,6,4,NA,4,5,5,10,10,200,2000,Good
52270,7432,HOLLYWOOD AVE NE,Local Access,2,545,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,545,0,Nothing
52935,10027,FOREST DR NE,Local Access,2,680,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,680,0,Nothing
52140,8915,NE WYOMING ST,Local Access,2,608,Urban,608,608,5,5,NA,NA,5,NA,5,5,10,10,608,6080,Good
19515,6343,SILVERDALE WAY NW,Principal Arterial,2,129,Urban,129,129,NA,NA,8,8,6,NA,2,2,4,4,129,516,Minimum
57810,3568,OLD FRONTIER RD NW,Major Collector,2,505,Urban,505,0,NA,NA,3,NA,6,NA,0,1,1,1,0,0,Poor
57810,3568,OLD FRONTIER RD NW,Major Collector,2,505,Urban,505,505,NA,NA,3,3,6,NA,1,1,2,2,505,1010,Poor
57810,11475,OLD FRONTIER RD NW,Major Collector,2,331,Urban,331,331,NA,NA,3,3,6,NA,1,1,2,2,331,662,Poor
57810,11475,OLD FRONTIER RD NW,Major Collector,2,331,Urban,331,0,NA,NA,3,NA,6,NA,0,1,1,1,0,0,Poor
52140,3607,NE WYOMING ST,Local Access,2,887,Urban,887,887,NA,5,NA,NA,5,NA,5,0,5,5,887,4435,Adequate
52140,3607,NE WYOMING ST,Local Access,2,887,Urban,887,714,5,NA,NA,NA,5,NA,0,5,5,5,714,3570,Adequate
36450,7542,VIEW DR SE,Local Access,1,434,Rural,434,430,NA,NA,2,2,NA,3,1,1,2,2,430,860,Poor
54510,6859,ROBINSON RD NE,Local Access,2,1313,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1313,0,Nothing
55910,7345,STAMPEDE BLVD NW,Minor Arterial,2,151,Urban,151,151,NA,NA,4,4,6,NA,1,1,2,2,151,302,Poor
38010,5201,SE SOUTHWORTH DR,Minor Arterial,1,338,Rural,338,327,NA,NA,4,4,NA,4,5,5,10,10,327,3270,Good
54510,5785,ROBINSON RD NE,Local Access,2,225,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,225,0,Nothing
54460,12763,NE CALHOUN ST,Local Access,2,169,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,169,0,Nothing
50909,7448,PERRY AVE NE,Minor Arterial,2,355,Urban,355,355,NA,NA,4,4,6,NA,1,1,2,2,355,710,Poor
18345,10289,VIEW DR NW,Local Access,2,415,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,415,0,Nothing
56791,6454,RIDGETOP BLVD NW,Principal Arterial,2,133,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,133,0,Nothing
56791,14571,RIDGETOP BLVD NW,Principal Arterial,2,80,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,80,0,Nothing
19515,10873,SILVERDALE WAY NW,Principal Arterial,2,273,Urban,273,273,NA,NA,8,8,6,NA,2,2,4,4,273,1092,Minimum
54670,9591,FIR DR NE,Local Access,2,373,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,373,0,Nothing
54670,1268,FIR DR NE,Local Access,2,460,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,460,0,Nothing
54670,13279,FIR DR NE,Local Access,2,354,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,354,0,Nothing
52880,11233,NE VIRGINIA ST,Local Access,2,624,Urban,624,618,NA,NA,2,NA,5,NA,0,1,1,1,618,618,Poor
47010,607,BABY DOLL RD SE,Local Access,2,599,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,599,0,Nothing
46730,608,RUSSELL AVE SE,Local Access,2,510,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,510,0,Nothing
47112,634,WOODRIDGE DR SE,Local Access,2,718,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,718,0,Nothing
44710,13069,HARVEY ST SE,Local Access,1,607,Rural,607,575,NA,NA,1,1,NA,3,1,1,2,2,575,1150,Poor
47500,13098,E LIDSTROM HILL RD,Local Access,2,446,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,446,0,Nothing
47410,168,PUGET DR SE,Local Access,1,837,Rural,837,831,NA,NA,2,2,NA,3,1,1,2,2,831,1662,Poor
44053,3731,SE SOMERSET CT,Local Access,1,372,Rural,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,372,0,Nothing
43010,14355,FRONTAGE RD SE,Local Access,2,837,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,837,0,Nothing
43440,3670,SE BUCKINGHAM DR,Local Access,2,269,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269,0,Nothing
43471,4335,MAPLE CREST LN SE,Local Access,2,302,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,302,0,Nothing
43471,4751,MAPLE CREST LN SE,Local Access,2,76,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,76,0,Nothing
43472,5588,SE CAMERON PL,Local Access,2,349,Urban,349,338,NA,NA,1,1,5,NA,1,1,2,2,338,676,Poor
43464,5674,SE EMPRESS CT,Local Access,2,492,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,492,0,Nothing
43465,7254,SE SAXON CT,Local Access,2,549,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,549,0,Nothing
43440,9171,SE BUCKINGHAM DR,Local Access,2,250,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,250,0,Nothing
43462,11063,SE HATHAWAY CT,Local Access,2,131,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,131,0,Nothing
43471,11667,MAPLE CREST LN SE,Local Access,2,269,Urban,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,269,0,Nothing
